date,doy,year,site,biomass_type,units,fit,se
2020-10-15,289,2020,GC,fila,gm2,23.66513719493981,5.874816581912236
2020-10-15,289,2020,GC,fila,chla_mgm2,35.3532211721431,11.876091764319705
2020-10-16,290,2020,GC,epil,gm2,14.937759641668743,3.6282793679976013
2020-10-16,290,2020,GC,epil,chla_mgm2,52.2712092985276,12.577407184154545
2020-10-16,290,2020,GC,fila,gm2,23.057616971055086,5.759936533316716
2020-10-16,290,2020,GC,fila,chla_mgm2,33.54358501410417,11.369170103173724
2020-10-17,291,2020,GC,epil,gm2,14.86097233975031,3.6807635841724085
2020-10-17,291,2020,GC,epil,chla_mgm2,52.521520801252905,12.931367421968424
2020-10-17,291,2020,GC,fila,gm2,22.477492737529552,5.655233851389838
2020-10-17,291,2020,GC,fila,chla_mgm2,31.894481603130632,10.91288260433155
2020-10-18,292,2020,GC,epil,gm2,14.784877179767388,3.764953508263846
2020-10-18,292,2020,GC,epil,chla_mgm2,52.7645262966385,13.413538540593816
2020-10-18,292,2020,GC,fila,gm2,21.923777281381764,5.5597666936767824
2020-10-18,292,2020,GC,fila,chla_mgm2,30.3896737518189,10.50112178015631
2020-10-19,293,2020,GC,epil,gm2,14.709531871101369,3.8800017285176986
2020-10-19,293,2020,GC,epil,chla_mgm2,53.00387150769651,14.029122120153438
2020-10-19,293,2020,GC,fila,gm2,21.395482545345555,5.472492388652468
2020-10-19,293,2020,GC,fila,chla_mgm2,29.01476383698981,10.128093404738737
2020-10-20,294,2020,GC,epil,gm2,14.634973717581516,4.022788132614604
2020-10-20,294,2020,GC,epil,chla_mgm2,53.24303285830224,14.775297571665476
2020-10-20,294,2020,GC,fila,gm2,20.891578063685785,5.392320510076087
2020-10-20,294,2020,GC,fila,chla_mgm2,27.75675605104368,9.78845650531027
2021-06-22,173,2021,GC,epil,gm2,8.67703834570417,2.0783957718820445
2021-06-22,173,2021,GC,epil,chla_mgm2,23.898457416328977,5.6650614834940285
2021-06-22,173,2021,GC,fila,gm2,41.27584542258307,12.171023794896477
2021-06-22,173,2021,GC,fila,chla_mgm2,39.05305234762614,17.754507788320215
2021-06-23,174,2021,GC,epil,gm2,8.756372021838082,2.02104744568403
2021-06-23,174,2021,GC,epil,chla_mgm2,24.149864740527583,5.532724572711996
2021-06-23,174,2021,GC,fila,gm2,42.43160499829784,12.461507268451161
2021-06-23,174,2021,GC,fila,chla_mgm2,40.36707836722565,17.990333127406874
2021-06-24,175,2021,GC,epil,gm2,8.837229871322386,1.9668894257179352
2021-06-24,175,2021,GC,epil,chla_mgm2,24.406448082653707,5.405705232861507
2021-06-24,175,2021,GC,fila,gm2,43.65048373750831,12.779982543249327
2021-06-24,175,2021,GC,fila,chla_mgm2,41.7710357320433,18.23608890193435
2021-06-25,176,2021,GC,epil,gm2,8.919717404420975,1.9169462018459238
2021-06-25,176,2021,GC,epil,chla_mgm2,24.668195387262433,5.286167581874069
2021-06-25,176,2021,GC,fila,gm2,44.93410523360094,13.12972057945292
2021-06-25,176,2021,GC,fila,chla_mgm2,43.27279172418634,18.496312278332677
2021-06-26,177,2021,GC,epil,gm2,9.003946505719885,1.8721817567807197
2021-06-26,177,2021,GC,epil,chla_mgm2,24.935086270124668,5.176249125717075
2021-06-26,177,2021,GC,fila,gm2,46.283802754287564,13.514031488347634
2021-06-26,177,2021,GC,fila,chla_mgm2,44.881104871568944,18.776620632208843
2021-06-27,178,2021,GC,epil,gm2,9.090035875007596,1.8334460280332867
2021-06-27,178,2021,GC,epil,chla_mgm2,25.207091195644626,5.077967821105776
2021-06-27,178,2021,GC,fila,gm2,47.700514340378035,13.93611101033235
2021-06-27,178,2021,GC,fila,chla_mgm2,46.605745143090516,19.08385904168148
2021-06-28,179,2021,GC,epil,gm2,9.17811151206805,1.80141634495211
2021-06-28,179,2021,GC,epil,chla_mgm2,25.48417060631226,4.993112584630911
2021-06-28,179,2021,GC,fila,gm2,49.18465736319832,14.398839611031294
2021-06-28,179,2021,GC,fila,chla_mgm2,48.457632998931636,19.426227067866904
2021-06-29,180,2021,GC,epil,gm2,9.268307250393745,1.776540128387629
2021-06-29,180,2021,GC,epil,chla_mgm2,25.766274003375624,4.9231244688471865
2021-06-29,180,2021,GC,fila,gm2,50.735980165401344,14.904532511490343
2021-06-29,180,2021,GC,fila,chla_mgm2,50.44900061093599,19.81336141247774
2021-06-30,181,2021,GC,epil,gm2,9.360765345467925,1.7589871672548172
2021-06-30,181,2021,GC,epil,chla_mgm2,26.05333897825598,4.868980216656702
2021-06-30,181,2021,GC,fila,gm2,52.35338874802673,15.454643067999783
2021-06-30,181,2021,GC,fila,chla_mgm2,52.593579200680814,20.25634429314807
2021-07-01,182,2021,GC,epil,gm2,9.45563712399801,1.7486202715531667
2021-07-01,182,2021,GC,epil,chla_mgm2,26.345290194635993,4.831093453995084
2021-07-01,182,2021,GC,fila,gm2,54.03474713959818,16.049427397531264
2021-07-01,182,2021,GC,fila,chla_mgm2,54.90681720017018,20.767602708233305
2021-07-02,183,2021,GC,epil,gm2,9.553083701331145,1.7449914744523871
2021-07-02,183,2021,GC,epil,chla_mgm2,26.64203832162645,4.8092500191451
2021-07-02,183,2021,GC,fila,gm2,55.77665121377228,16.68758511527713
2021-07-02,183,2021,GC,fila,chla_mgm2,57.40613484494893,21.360664338057504
2021-07-03,184,2021,GC,epil,gm2,9.65327677525972,1.74736751527809
2021-07-03,184,2021,GC,epil,chla_mgm2,26.94347891898024,4.802591992725391
2021-07-03,184,2021,GC,fila,gm2,57.5741774519864,17.365899709684516
2021-07-03,184,2021,GC,fila,chla_mgm2,60.1112218872718,22.049745973368704
2021-07-04,185,2021,GC,epil,gm2,9.75639950555723,1.7547843184992238
2021-07-04,185,2021,GC,epil,chla_mgm2,27.2494912759668,4.80966016071693
2021-07-04,185,2021,GC,fila,gm2,59.420610626036165,18.078912751476846
2021-07-04,185,2021,GC,fila,chla_mgm2,63.04438639449345,22.849175436908563
2021-07-05,186,2021,GC,epil,gm2,9.862647489899402,1.766127247929656
2021-07-05,186,2021,GC,epil,chla_mgm2,27.559937206264063,4.82849848198462
2021-07-05,186,2021,GC,fila,gm2,61.307157738996175,18.818679198731395
2021-07-05,186,2021,GC,fila,chla_mgm2,66.23096410108131,23.772694716132275
2021-07-06,187,2021,GC,epil,gm2,9.972229848350356,1.7802333286526573
2021-07-06,187,2021,GC,epil,chla_mgm2,27.874659802071097,4.856818945000928
2021-07-06,187,2021,GC,fila,gm2,63.2226599003491,19.574666725281674
2021-07-06,187,2021,GC,fila,chla_mgm2,69.69979953228976,24.83277079934303
2021-07-07,188,2021,GC,epil,gm2,10.08537043037856,1.7960137306686934
2021-07-07,188,2021,GC,epil,chla_mgm2,28.19348215159646,4.892223008207325
2021-07-07,188,2021,GC,fila,gm2,65.15331911198544,20.333879842526844
2021-07-07,188,2021,GC,fila,chla_mgm2,73.48381212126164,26.040171807781725
2021-07-08,189,2021,GC,epil,gm2,10.201819106777947,1.8125963180202662
2021-07-08,189,2021,GC,epil,chla_mgm2,28.515838963192593,4.932657010405581
2021-07-08,189,2021,GC,fila,gm2,67.08314296058478,21.082394632773134
2021-07-08,189,2021,GC,fila,chla_mgm2,77.6167493220641,27.403984489599804
2021-07-09,190,2021,GC,epil,gm2,10.319290938639258,1.8294068637669143
2021-07-09,190,2021,GC,epil,chla_mgm2,28.839606706150008,4.977187773677253
2021-07-09,190,2021,GC,fila,gm2,68.99613088019252,21.809726530591487
2021-07-09,190,2021,GC,fila,chla_mgm2,82.11848095760621,28.932798921002643
2021-07-10,191,2021,GC,epil,gm2,10.434770002303768,1.8460892093247336
2021-07-10,191,2021,GC,epil,chla_mgm2,29.1620822673657,5.025426480829942
2021-07-10,191,2021,GC,fila,gm2,70.87472655704624,22.506587763724337
2021-07-10,191,2021,GC,fila,chla_mgm2,86.99912841865715,30.637880515521047
2021-07-11,192,2021,GC,epil,gm2,10.544973399535248,1.862397858142899
2021-07-11,192,2021,GC,epil,chla_mgm2,29.480327444683002,5.077186856721217
2021-07-11,192,2021,GC,fila,gm2,72.6992734204955,23.163838692634116
2021-07-11,192,2021,GC,fila,chla_mgm2,92.25823812671396,32.533699339926166
2021-07-12,193,2021,GC,epil,gm2,10.646367016724447,1.8780890064210132
2021-07-12,193,2021,GC,epil,chla_mgm2,29.79116837873662,5.132316086215055
2021-07-12,193,2021,GC,fila,gm2,74.44817830219579,23.772345864157195
2021-07-12,193,2021,GC,fila,chla_mgm2,97.87950310072854,34.63708846521974
2021-07-13,194,2021,GC,epil,gm2,10.735205278268237,1.8928100290063674
2021-07-13,194,2021,GC,epil,chla_mgm2,30.091201861712612,5.190530688666985
2021-07-13,194,2021,GC,fila,gm2,76.09819773824105,24.32279575778076
2021-07-13,194,2021,GC,fila,chla_mgm2,103.82407827064375,36.96476072441377
2021-07-14,195,2021,GC,epil,gm2,10.807598253488447,1.9059978446579626
2021-07-14,195,2021,GC,epil,chla_mgm2,30.376809736151156,5.2512695447080375
2021-07-14,195,2021,GC,fila,gm2,77.62486060420227,24.805498619534717
2021-07-14,195,2021,GC,fila,chla_mgm2,110.02261353386395,39.528102342627804
2021-07-15,196,2021,GC,epil,gm2,10.859653793710393,1.9168627678936636
2021-07-15,196,2021,GC,epil,chla_mgm2,30.64415844284973,5.313682442757985
2021-07-15,196,2021,GC,fila,gm2,79.00468682036713,25.211468399321525
2021-07-15,196,2021,GC,fila,chla_mgm2,116.3699479065858,42.328609269746906
2021-07-16,197,2021,GC,epil,gm2,10.887741897818213,1.924458000333722
2021-07-16,197,2021,GC,epil,chla_mgm2,30.889157525122403,5.376738592961411
2021-07-16,197,2021,GC,fila,gm2,80.2212593900364,25.535952243485593
2021-07-16,197,2021,GC,fila,chla_mgm2,122.73013316114682,45.360185565315604
2021-07-17,198,2021,GC,epil,gm2,10.88850469543594,1.9273694653014455
2021-07-17,198,2021,GC,epil,chla_mgm2,31.1075723945422,5.438617135498216
2021-07-17,198,2021,GC,fila,gm2,81.26160061801166,25.77431124433251
2021-07-17,198,2021,GC,fila,chla_mgm2,128.9263704969982,48.580228470978604
2021-07-18,199,2021,GC,epil,gm2,10.858964076775397,1.9237185503720338
2021-07-18,199,2021,GC,epil,chla_mgm2,31.29510651279791,5.496547200001351
2021-07-18,199,2021,GC,fila,gm2,82.1150426556546,25.920457085812103
2021-07-18,199,2021,GC,fila,chla_mgm2,134.73809564294902,51.881871084864045
2021-07-19,200,2021,GC,epil,gm2,10.796677914183014,1.9113622642149797
2021-07-19,200,2021,GC,epil,chla_mgm2,31.447472363375045,5.54692335927907
2021-07-19,200,2021,GC,fila,gm2,82.77356200240493,25.96701796439716
2021-07-19,200,2021,GC,fila,chla_mgm2,139.90744824949962,55.07603312519492
2021-07-20,201,2021,GC,epil,gm2,10.69988726790873,1.888192915847898
2021-07-20,201,2021,GC,epil,chla_mgm2,31.560473567173325,5.585573896604067
2021-07-20,201,2021,GC,fila,gm2,83.23202304090447,25.906117837943878
2021-07-20,201,2021,GC,fila,chla_mgm2,144.15462476980517,57.891879109432494
2021-07-21,202,2021,GC,epil,gm2,10.568092238239023,1.8527173132929453
2021-07-21,202,2021,GC,epil,chla_mgm2,31.630419682148315,5.608443295229838
2021-07-21,202,2021,GC,fila,gm2,83.48974117779116,25.732081294171316
2021-07-21,202,2021,GC,fila,chla_mgm2,147.2179942744913,60.02238380180763
2021-07-22,203,2021,GC,epil,gm2,10.403833555617485,1.80522568441769
2021-07-22,203,2021,GC,epil,chla_mgm2,31.655546188320045,5.613204423245727
2021-07-22,203,2021,GC,fila,gm2,83.55601657885666,25.44836153614283
2021-07-22,203,2021,GC,fila,chla_mgm2,148.94989988843366,61.25164232519716
2021-07-23,204,2021,GC,epil,gm2,10.21276341459788,1.7479444840995118
2021-07-23,204,2021,GC,epil,chla_mgm2,31.636524690668196,5.599981912068962
2021-07-23,204,2021,GC,fila,gm2,83.4502115351604,25.06934136965253
2021-07-23,204,2021,GC,fila,chla_mgm2,149.3617047066502,61.53522257823888
2021-07-24,205,2021,GC,epil,gm2,10.002545507644033,1.6843521143727613
2021-07-24,205,2021,GC,epil,chla_mgm2,31.576167739653194,5.571058530739224
2021-07-24,205,2021,GC,fila,gm2,83.19881468958152,24.61766344884023
2021-07-24,205,2021,GC,fila,chla_mgm2,148.60893074523943,60.9951188146412
2021-07-25,206,2021,GC,epil,gm2,9.780606041561711,1.6178067467404924
2021-07-25,206,2021,GC,epil,chla_mgm2,31.477938545178436,5.5293249134377005
2021-07-25,206,2021,GC,fila,gm2,82.83036053178205,24.117487649131938
2021-07-25,206,2021,GC,fila,chla_mgm2,146.91311947642515,59.82187505286867
2021-07-26,207,2021,GC,epil,gm2,9.553502540788573,1.551079197877191
2021-07-26,207,2021,GC,epil,chla_mgm2,31.345509945753275,5.477599759944778
2021-07-26,207,2021,GC,fila,gm2,82.37359235810462,23.59134693012661
2021-07-26,207,2021,GC,fila,chla_mgm2,144.51887208236866,58.21435756583828
2021-07-27,208,2021,GC,epil,gm2,9.326861353666631,1.4862663122646982
2021-07-27,208,2021,GC,epil,chla_mgm2,31.18268509263217,5.4183399587202
2021-07-27,208,2021,GC,fila,gm2,81.85677889152718,23.058714684645132
2021-07-27,208,2021,GC,fila,chla_mgm2,141.66898479199526,56.34800589197852
2021-07-28,209,2021,GC,epil,gm2,9.105397735345804,1.4248119756784197
2021-07-28,209,2021,GC,epil,chla_mgm2,30.993324644913244,5.353456263303253
2021-07-28,209,2021,GC,fila,gm2,81.30723221769297,22.535223935774905
2021-07-28,209,2021,GC,fila,chla_mgm2,138.58729878427496,54.35991211437466
2021-07-29,210,2021,GC,epil,gm2,8.893050792424035,1.36765733077759
2021-07-29,210,2021,GC,epil,chla_mgm2,30.781457277020696,5.284424309324426
2021-07-29,210,2021,GC,fila,gm2,80.75016809503644,22.032548119596775
2021-07-29,210,2021,GC,fila,chla_mgm2,135.46686777609798,52.351007201915024
2021-07-30,211,2021,GC,epil,gm2,8.693248617120398,1.3155076997649917
2021-07-30,211,2021,GC,epil,chla_mgm2,30.551728774080335,5.212804550568122
2021-07-30,211,2021,GC,fila,gm2,80.20613035574883,21.558842544958413
2021-07-30,211,2021,GC,fila,chla_mgm2,132.4603399994913,50.40176895273677
2021-07-31,212,2021,GC,epil,gm2,8.508828085008702,1.2687126258106516
2021-07-31,212,2021,GC,epil,chla_mgm2,30.308791009359794,5.1396201376625985
2021-07-31,212,2021,GC,fila,gm2,79.69374553363521,21.118988833406362
2021-07-31,212,2021,GC,fila,chla_mgm2,129.69223054990204,48.567586124379886
2021-08-01,213,2021,GC,epil,gm2,8.34211680470703,1.2273218041780738
2021-08-01,213,2021,GC,epil,chla_mgm2,30.057081100964435,5.065231526138429
2021-08-01,213,2021,GC,fila,gm2,79.23072134435824,20.715033882558856
2021-08-01,213,2021,GC,fila,chla_mgm2,127.26664815866576,46.88121480661362
2021-08-02,214,2021,GC,epil,gm2,8.195078797142363,1.1912082336122856
2021-08-02,214,2021,GC,epil,chla_mgm2,29.800794983975873,4.989492435521043
2021-08-02,214,2021,GC,fila,gm2,78.83404464731561,20.346957866001564
2021-08-02,214,2021,GC,fila,chla_mgm2,125.27342177279749,45.35970656775252
2021-08-03,215,2021,GC,epil,gm2,8.069455699061383,1.1601832483011496
2021-08-03,215,2021,GC,epil,chla_mgm2,29.54387423748519,4.911970056573131
2021-08-03,215,2021,GC,fila,gm2,78.52024833238721,20.013696244584292
2021-08-03,215,2021,GC,fila,chla_mgm2,123.79505998743717,44.01148300264563
2021-08-04,216,2021,GC,epil,gm2,7.9666734000448445,1.1340829741578826
2021-08-04,216,2021,GC,epil,chla_mgm2,29.28989877110091,4.83231821064598
2021-08-04,216,2021,GC,fila,gm2,78.30400871876265,19.714208636148673
2021-08-04,216,2021,GC,fila,chla_mgm2,122.90402913767129,42.84174524113166
2021-08-05,217,2021,GC,epil,gm2,7.887073346548755,1.1127794915400449
2021-08-05,217,2021,GC,epil,chla_mgm2,29.04165834938984,4.750947127612893
2021-08-05,217,2021,GC,fila,gm2,78.19166225990942,19.448105704438998
2021-08-05,217,2021,GC,fila,chla_mgm2,122.63034235996874,41.853026825901836
2021-08-06,218,2021,GC,epil,gm2,7.829786475978973,1.0961857920775941
2021-08-06,218,2021,GC,epil,chla_mgm2,28.800971479243024,4.669144252755152
2021-08-06,218,2021,GC,fila,gm2,78.18001482603086,19.21623904385375
2021-08-06,218,2021,GC,fila,chla_mgm2,122.95944222504534,41.048317576770785
2021-08-07,219,2021,GC,epil,gm2,7.793036874427545,1.0842373841026671
2021-08-07,219,2021,GC,epil,chla_mgm2,28.56880041551162,4.588760982285684
2021-08-07,219,2021,GC,fila,gm2,78.25836526142119,19.020458118062933
2021-08-07,219,2021,GC,fila,chla_mgm2,123.84471978324328,40.43389373774407
2021-08-08,220,2021,GC,epil,gm2,7.775166638067185,1.076938585435825
2021-08-08,220,2021,GC,epil,chla_mgm2,28.34589518298764,4.5115843988739694
2021-08-08,220,2021,GC,fila,gm2,78.41494941703927,18.863067612125032
2021-08-08,220,2021,GC,fila,chla_mgm2,125.24264185037109,40.0227167862494
2021-08-09,221,2021,GC,epil,gm2,7.7748274587386135,1.0743200754627982
2021-08-09,221,2021,GC,epil,chla_mgm2,28.132959220017703,4.439042871011676
2021-08-09,221,2021,GC,fila,gm2,78.63833117614935,18.745760164011337
2021-08-09,221,2021,GC,fila,chla_mgm2,127.11808401871426,39.830915933399055
2021-08-10,222,2021,GC,epil,gm2,7.790919931932223,1.0763843669826054
2021-08-10,222,2021,GC,epil,chla_mgm2,27.930656208393305,4.372079793583069
2021-08-10,222,2021,GC,fila,gm2,78.91718529931167,18.66863164283228
2021-08-10,222,2021,GC,fila,chla_mgm2,129.4406739814194,39.873272814362984
2021-08-11,223,2021,GC,epil,gm2,7.822545264147789,1.0830685337950248
2021-08-11,223,2021,GC,epil,chla_mgm2,27.73961696328892,4.3111014429013474
2021-08-11,223,2021,GC,fila,gm2,79.24011486105734,18.62950672088706
2021-08-11,223,2021,GC,fila,chla_mgm2,132.1814846474411,40.16019266448733
2021-08-12,224,2021,GC,epil,gm2,7.868797217085389,1.0942035868904942
2021-08-12,224,2021,GC,epil,chla_mgm2,27.56030926150546,4.256041398121683
2021-08-12,224,2021,GC,fila,gm2,79.59505480518992,18.62396091459253
2021-08-12,224,2021,GC,fila,chla_mgm2,135.30937086498685,40.70430311156905
2021-08-13,225,2021,GC,epil,gm2,7.928202329864684,1.1094375772535867
2021-08-13,225,2021,GC,epil,chla_mgm2,27.392646768863038,4.206554557377277
2021-08-13,225,2021,GC,fila,gm2,79.96778157032173,18.646326512216017
2021-08-13,225,2021,GC,fila,chla_mgm2,138.78614252679418,41.547558531262325
2021-08-14,226,2021,GC,epil,gm2,7.999146565027479,1.1282567943375181
2021-08-14,226,2021,GC,epil,chla_mgm2,27.236427107225428,4.16189463361918
2021-08-14,226,2021,GC,fila,gm2,80.3431044974233,18.688732140272865
2021-08-14,226,2021,GC,fila,chla_mgm2,142.5639525457783,42.74840785032921
2021-08-15,227,2021,GC,epil,gm2,8.079983434301152,1.149973966060902
2021-08-15,227,2021,GC,epil,chla_mgm2,27.09147199492572,4.1209150421689635
2021-08-15,227,2021,GC,fila,gm2,80.70525925365828,18.7407191396374
2021-08-15,227,2021,GC,fila,chla_mgm2,146.5817849173859,44.36815632813362
2021-08-16,228,2021,GC,epil,gm2,8.168982384922277,1.173716353462713
2021-08-16,228,2021,GC,epil,chla_mgm2,26.95762669230332,4.082166352067377
2021-08-16,228,2021,GC,fila,gm2,81.03792248166539,18.789585625764214
2021-08-16,228,2021,GC,fila,chla_mgm2,150.76145598107988,46.459670014559144
2021-08-17,229,2021,GC,epil,gm2,8.264282492954202,1.1984379931461875
2021-08-17,229,2021,GC,epil,chla_mgm2,26.834759566303507,4.044035721872548
2021-08-17,229,2021,GC,fila,gm2,81.324291824779,18.821243323967494
2021-08-17,229,2021,GC,fila,chla_mgm2,155.00383491602636,49.05513470970472
2021-08-18,230,2021,GC,epil,gm2,8.36391992898622,1.223024393255122
2021-08-18,230,2021,GC,epil,chla_mgm2,26.72273430887815,4.005028408169432
2021-08-18,230,2021,GC,fila,gm2,81.54799350614647,18.82260950782352
2021-08-18,230,2021,GC,fila,chla_mgm2,159.19420598265205,52.16362097362109
2021-08-19,231,2021,GC,epil,gm2,8.46611703863925,1.2466287059818963
2021-08-19,231,2021,GC,epil,chla_mgm2,26.62131562740628,3.964364971925556
2021-08-19,231,2021,GC,fila,gm2,81.69642806237702,18.787027391673817
2021-08-19,231,2021,GC,fila,chla_mgm2,163.23757016805513,55.78981654679546
2021-08-20,232,2021,GC,epil,gm2,8.569552302071667,1.2688638635490659
2021-08-20,232,2021,GC,epil,chla_mgm2,26.530212156742394,3.922162236545385
2021-08-20,232,2021,GC,fila,gm2,81.76212937304048,18.715458405178712
2021-08-20,232,2021,GC,fila,chla_mgm2,167.07470723109762,59.91706847928038
2021-08-21,233,2021,GC,epil,gm2,8.673443218524426,1.2897842467472718
2021-08-21,233,2021,GC,epil,chla_mgm2,26.449137515524903,3.879230593693712
2021-08-21,233,2021,GC,fila,gm2,81.74227615250346,18.614106273411544
2021-08-21,233,2021,GC,fila,chla_mgm2,170.68076181778906,64.4813574430607
2021-08-22,234,2021,GC,epil,gm2,8.777074615372454,1.309487393516595
2021-08-22,234,2021,GC,epil,chla_mgm2,26.37782918455213,3.8364155892718332
2021-08-22,234,2021,GC,fila,gm2,81.63542163449497,18.48813999792006
2021-08-22,234,2021,GC,fila,chla_mgm2,174.04152440504532,69.33011013214876
2021-08-23,235,2021,GC,epil,gm2,8.87966553371767,1.3279367187184539
2021-08-23,235,2021,GC,epil,chla_mgm2,26.31604918636672,3.7943232706864483
2021-08-23,235,2021,GC,fila,gm2,81.44068291029116,18.339122389260428
2021-08-23,235,2021,GC,fila,chla_mgm2,177.1473170808767,74.21621218848095
2021-08-24,236,2021,GC,epil,gm2,8.980368584185593,1.3448872820811435
2021-08-24,236,2021,GC,epil,chla_mgm2,26.263582618289238,3.7532237294919524
2021-08-24,236,2021,GC,fila,gm2,81.15776337257262,18.164348127508784
2021-08-24,236,2021,GC,fila,chla_mgm2,179.99326868821655,78.81413285844631
2021-08-25,237,2021,GC,epil,gm2,9.078270920605242,1.3598387430780359
2021-08-25,237,2021,GC,epil,chla_mgm2,26.220236341858634,3.7130131419442582
2021-08-25,237,2021,GC,fila,gm2,80.78696570026327,17.9570723449229
2021-08-25,237,2021,GC,fila,chla_mgm2,182.5794349087204,82.74359108095629
2021-08-26,238,2021,GC,epil,gm2,9.172604247904511,1.372198808493154
2021-08-26,238,2021,GC,epil,chla_mgm2,26.18584862604839,3.673430635552249
2021-08-26,238,2021,GC,fila,gm2,80.32939245420451,17.70952593778678
2021-08-26,238,2021,GC,fila,chla_mgm2,184.90109962016425,85.63420420156635
2021-08-27,239,2021,GC,epil,gm2,9.26340396939593,1.3818972716389306
2021-08-27,239,2021,GC,epil,chla_mgm2,26.160320374646485,3.6347623585095867
2021-08-27,239,2021,GC,fila,gm2,79.78751037711106,17.4208648911398
2021-08-27,239,2021,GC,fila,chla_mgm2,186.9178783846083,87.28664872513063
2021-08-28,240,2021,GC,epil,gm2,9.350948081347664,1.3889873977564615
2021-08-28,240,2021,GC,epil,chla_mgm2,26.143581668459905,3.5973643797587966
2021-08-28,240,2021,GC,fila,gm2,79.1644927451521,17.092995122769278
2021-08-28,240,2021,GC,fila,chla_mgm2,188.58018851365787,87.60120808925554
2021-08-29,241,2021,GC,epil,gm2,9.435557279184616,1.3934736465853788
2021-08-29,241,2021,GC,epil,chla_mgm2,26.135580503996596,3.5614643127746866
2021-08-29,241,2021,GC,fila,gm2,78.46396927958698,16.728611103797853
2021-08-29,241,2021,GC,fila,chla_mgm2,189.83991041257792,86.53968969551882
2021-08-30,242,2021,GC,epil,gm2,9.517593505425365,1.3953130932118099
2021-08-30,242,2021,GC,epil,chla_mgm2,26.136282500899192,3.527173901900815
2021-08-30,242,2021,GC,fila,gm2,77.68997205092387,16.331140973609177
2021-08-30,242,2021,GC,fila,chla_mgm2,190.65207547387658,84.12276320675441
2021-08-31,243,2021,GC,epil,gm2,9.597458517813422,1.3944412642019337
2021-08-31,243,2021,GC,epil,chla_mgm2,26.145670699039805,3.494537898471108
2021-08-31,243,2021,GC,fila,gm2,76.84687715635684,15.904873081486004
2021-08-31,243,2021,GC,fila,chla_mgm2,190.97666163291703,80.42874493815566
2021-09-01,244,2021,GC,epil,gm2,9.675592579052244,1.3908281189226064
2021-09-01,244,2021,GC,epil,chla_mgm2,26.163745443230297,3.4636227605335357
2021-09-01,244,2021,GC,fila,gm2,75.93934369018356,15.45524131940768
2021-09-01,244,2021,GC,fila,chla_mgm2,190.78039150954686,75.59250471722662
2021-09-02,245,2021,GC,epil,gm2,9.752473370885832,1.3845716209417671
2021-09-02,245,2021,GC,epil,chla_mgm2,26.19052435432893,3.434649721207894
2021-09-02,245,2021,GC,fila,gm2,74.97225151122862,14.98923923954011
2021-09-02,245,2021,GC,fila,chla_mgm2,190.0384087380251,69.80411712194797
2021-09-03,246,2021,GC,epil,gm2,9.828632547051708,1.3761660567362317
2021-09-03,246,2021,GC,epil,chla_mgm2,26.226017105260023,3.4083472300386015
2021-09-03,246,2021,GC,fila,gm2,73.95014297722427,14.517254899424454
2021-09-03,246,2021,GC,fila,chla_mgm2,188.73569995160167,63.30790491536247
2021-09-04,247,2021,GC,epil,gm2,9.904699002923874,1.3671056578682137
2021-09-04,247,2021,GC,epil,chla_mgm2,26.270122930176623,3.3867116263528656
2021-09-04,247,2021,GC,fila,gm2,72.87578803862019,14.056035186942374
2021-09-04,247,2021,GC,fila,chla_mgm2,186.86813636379296,56.403709682155316
2021-09-05,248,2021,GC,epil,gm2,9.981318255893294,1.3597015822681626
2021-09-05,248,2021,GC,epil,chla_mgm2,26.32262588276615,3.3726881532451043
2021-09-05,248,2021,GC,fila,gm2,71.75182623599447,13.621430156219468
2021-09-05,248,2021,GC,fila,chla_mgm2,184.4430313935828,49.45332652405694
2021-09-06,249,2021,GC,epil,gm2,10.059165989978206,1.356386137993196
2021-09-06,249,2021,GC,epil,chla_mgm2,26.383295697138344,3.3691691247068456
2021-09-06,249,2021,GC,fila,gm2,70.58125523953706,13.225309761304871
2021-09-06,249,2021,GC,fila,chla_mgm2,181.47914802095735,42.89440117015641
2021-09-07,250,2021,GC,epil,gm2,10.138960220627887,1.3593414598789741
2021-09-07,250,2021,GC,epil,chla_mgm2,26.45191210422707,3.378533438173712
2021-09-07,250,2021,GC,fila,gm2,69.36739093424403,12.874737815401843
2021-09-07,250,2021,GC,fila,chla_mgm2,178.00613738582274,37.25525654637356
2021-09-08,251,2021,GC,epil,gm2,10.221464343339294,1.3702590305231077
2021-09-08,251,2021,GC,epil,chla_mgm2,26.528263278810748,3.4024146998742344
2021-09-08,251,2021,GC,fila,gm2,68.11382332710554,12.57188554337656
2021-09-08,251,2021,GC,fila,chla_mgm2,174.0634421349241,33.132132813360705
2021-09-09,252,2021,GC,epil,gm2,10.307491402526862,1.390173750863084
2021-09-09,252,2021,GC,epil,chla_mgm2,26.61214435515923,3.4415772580690813
2021-09-09,252,2021,GC,fila,gm2,66.82436933744886,12.314668707925113
2021-09-09,252,2021,GC,fila,chla_mgm2,169.69874668954495,31.041336774915468
2021-09-10,253,2021,GC,epil,gm2,10.397795948449323,1.4194357979157148
2021-09-10,253,2021,GC,epil,chla_mgm2,26.70335300934294,3.4959847708123317
2021-09-10,253,2021,GC,fila,gm2,65.50295534702023,12.09813599129286
2021-09-10,253,2021,GC,fila,chla_mgm2,164.96233216369103,31.127078944141786
2021-09-11,254,2021,GC,epil,gm2,10.492723113636815,1.4578985232785326
